id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
-8155809787182532755,TX,76010,ho4,-8988681814443031657,,0,false,false,0,30,1,0,22.0,debit,false
1574348859075512209,TX,78757,ho4,-9079134628179567226,,0,true,false,0,30,1,0,25.0,debit,false
-2304058131255835880,TX,77008,ho4,-8841601472237830604,,0,true,true,1,30,1,2,31.0,debit,false
1037938719588654553,TX,77063,ho4,-9112128814119594286,,0,true,true,0,30,1,0,29.0,debit,false
7395623960898260287,TX,77024,ho4,-9175280884179731425,,0,false,false,1,30,1,1,25.0,credit,false
-4886346381839238772,TX,78257,ho4,-8804969651590455506,,0,true,true,0,30,2,0,52.0,debit,false
5275446350492895573,TX,79707,ho4,-8872077349615952136,,0,false,false,0,30,1,0,24.0,debit,false
-3330991321780205016,TX,77095,ho4,-9192378235397444677,,0,true,false,1,30,3,0,29.0,debit,false
2974852008502708460,TX,78201,ho4,-8800088027703522956,,0,true,false,0,30,2,0,27.0,credit,false
6177048569288026070,TX,77055,ho4,-8978666219994322697,,0,true,true,1,30,1,0,26.0,debit,false
-5493902646441868131,TX,77380,ho4,-8956244589023075819,,0,true,false,1,30,1,0,19.0,debit,false
-7094256705205847785,TX,77388,ho4,-8888823019087497548,,0,true,true,1,30,3,0,28.0,debit,false
-6772649069819785912,TX,76108,ho4,-9221058461211479541,,0,true,false,1,30,1,1,48.0,debit,false
-333047777029832167,TX,76133,ho4,-9034185280172900578,,0,false,false,0,30,1,0,40.0,prepaid,false
787271424092174754,TX,78230,ho4,-9073497287243796231,,0,true,true,1,30,2,0,38.0,debit,false
-5540440537287559307,TX,77477,ho4,-9057739266828647594,,0,true,false,1,30,1,0,22.0,debit,false
-872768217868597783,TX,75287,ho4,-9197141017875424896,,0,false,false,1,30,2,0,22.0,debit,false
-1619026865022322471,TX,78704,ho4,-8909484705841220543,,0,false,false,1,30,1,0,25.0,debit,false
1546863443366258456,TX,78245,ho4,-8902701149289812351,,0,true,true,0,30,2,0,39.0,credit,false
2520493180633461581,TX,76112,ho4,-8908580519888653288,,0,false,false,1,30,1,0,23.0,debit,false
-3749182895074781070,TX,78664,ho4,-9041717390883265342,,0,false,false,1,30,2,0,24.0,debit,false
9202712438795446273,TX,78681,ho4,-8993054041368651390,,0,true,true,0,30,2,0,32.0,credit,false
5342955850044293349,TX,77450,ho4,-9170221089351867701,,0,true,false,0,30,3,0,19.0,debit,false
-6103598770201647892,TX,77406,ho4,-8960588385942500785,,0,true,true,1,30,2,0,47.0,debit,false
730238697888094896,TX,76137,ho4,-9183475877726559989,,0,true,false,0,30,1,0,26.0,debit,false
472794224167348631,TX,77042,ho4,-9144138545392926019,,0,true,false,1,30,1,1,30.0,debit,false
-7481452368863081088,TX,77002,ho4,-8897578366756793649,,0,true,false,1,25,1,0,24.0,credit,false
-6567353601964368749,TX,75033,ho4,-9011383114075789270,,0,false,false,0,30,1,0,45.0,debit,false
2234275872971911764,TX,75071,ho4,-9050015495471467861,,0,true,false,0,30,1,0,22.0,debit,false
-4936199586732873580,TX,75201,ho4,-8888828813692053966,,0,true,false,0,30,2,0,27.0,debit,false
3897288023977610944,TX,75038,ho4,-9135264722577438375,,0,false,false,0,30,2,0,19.0,debit,false
-8989157354527225193,TX,75219,ho4,-9179052884010226769,,0,false,false,0,30,2,0,22.0,debit,false
8095558672049676362,TX,79912,ho4,-9127383447882411955,,0,true,false,0,30,1,0,28.0,debit,false
-2081542488068226967,TX,76051,ho4,-8797326548342830818,,0,true,false,0,30,2,0,23.0,debit,false
-8692735177240449886,TX,78744,ho4,-8836362446117947666,,0,false,false,1,30,1,0,49.0,debit,false
-8547497434185238416,TX,79912,ho4,-9130677864049297524,,0,true,false,0,30,1,0,32.0,debit,false
-1909087847407125113,TX,77301,ho4,-8827270809285573557,,0,true,false,0,30,2,0,19.0,debit,false
7159312450421732483,TX,75243,ho4,-8928107767615524627,,0,true,true,0,30,2,1,21.0,debit,false
8856832068128124111,TX,75006,ho4,-8846610376234532357,,0,true,false,0,30,1,0,40.0,debit,false
5694946205791620316,TX,77082,ho4,-9201194201561072043,,0,true,false,1,30,1,0,22.0,debit,false
2543766928758353149,TX,79416,ho4,-8851562254918857137,,0,true,false,1,30,2,0,24.0,debit,false
-7711162356286310454,TX,75050,ho4,-8994335671618702368,,0,true,false,0,30,1,0,25.0,debit,false
-5110293673106468437,TX,77068,ho4,-8810125504259935607,,0,true,false,1,30,3,0,28.0,debit,false
2332923831978361391,TX,77079,ho4,-9144678772029483848,,0,true,false,0,30,1,0,25.0,credit,false
6558765018227862963,TX,77073,ho4,-8920072576451933802,,0,true,true,1,30,6,0,31.0,debit,false
-1391589188437795456,TX,77004,ho4,-8834670146452651922,,0,true,true,1,25,1,0,32.0,credit,false
-2738743053173591051,TX,78704,ho4,-8976156337331714155,,0,false,false,1,30,1,1,47.0,debit,false
7435754372260752469,TX,77095,ho4,-8983310443435369300,,0,true,false,1,30,3,1,21.0,debit,false
-5790999506711248343,TX,77396,ho4,-8824447746237729682,,0,false,false,1,25,2,0,39.0,credit,false
5777122207896607004,TX,77449,ho4,-9136173165851085285,,0,false,false,1,30,3,1,58.0,debit,false
8298651150214865503,TX,75081,ho4,-8946151270762963519,,0,true,true,0,30,1,0,31.0,debit,false
-1731760179172487694,TX,77082,ho4,-9060580539331140707,,0,true,true,0,30,1,0,22.0,debit,false
2938626919328922874,TX,77004,ho4,-9128951919630377625,,0,false,false,1,25,1,1,22.0,credit,false
-3148844365600225811,TX,78758,ho4,-8797935699798374611,,0,false,false,,30,1,1,,credit,false
4626824866189593112,TX,78253,ho4,-9156892453268871966,,0,true,false,0,30,1,0,25.0,debit,false
-1688021306293637885,TX,76201,ho4,-8834740128198556898,,0,true,false,0,30,3,1,26.0,credit,false
-8458894105157715414,TX,77007,ho4,-9028977022122675682,,0,true,false,1,25,1,0,34.0,debit,false
-6558247991681410561,TX,77036,ho4,-8818888794522527016,,0,true,false,1,30,1,0,19.0,debit,false
-3306259491123888860,TX,77042,ho4,-9122974996167655196,,0,true,true,0,30,1,0,21.0,debit,false
4082139760315426682,TX,76039,ho4,-9190945404417221740,,0,true,false,0,30,1,0,20.0,debit,false
6271491747357965984,TX,76132,ho4,-8827248796773534919,,0,true,true,1,30,1,0,40.0,credit,false
-8921125070423130819,TX,75116,ho4,-8940042041123248025,,0,true,false,1,30,2,1,35.0,debit,false
-7250561480135200301,TX,77027,ho4,-9139490119978138339,,0,false,false,0,30,1,0,19.0,debit,false
-6334031554141346608,TX,75063,ho4,-8838656447595173255,,0,false,false,1,30,2,0,27.0,credit,false
7075703550659854159,TX,78239,ho4,-8881685841982005086,,0,true,false,0,30,2,0,27.0,debit,false
-8256331802174921918,TX,78758,ho4,-9030675018583557629,,0,true,false,1,30,1,0,34.0,debit,false
-6752732886458411370,TX,76120,ho4,-8927841255227417523,,0,false,false,1,30,1,0,26.0,debit,false
251913267021958028,TX,77057,ho4,-8913424840757385499,,0,true,false,0,30,1,0,25.0,debit,false
-3731881439016012959,TX,75056,ho4,-9000454618288161119,,0,true,false,1,30,2,0,30.0,credit,false
-7651988010190765921,TX,75252,ho4,-8986485444187403254,,0,false,false,1,30,2,0,21.0,debit,false
3257853183753790125,TX,76011,ho4,-8869744635357947270,,0,true,false,1,30,2,0,53.0,credit,false
531600401132442582,TX,78727,ho4,-8969137987483935241,,0,true,false,0,30,1,0,36.0,debit,false
-8549513921366742962,TX,79912,ho4,-9010829867935179690,,0,false,false,1,30,1,0,24.0,debit,false
-6927736899350800484,TX,75038,ho4,-9088669878831538168,,0,true,true,0,30,2,0,20.0,credit,false
-7136835970532513864,TX,78729,ho4,-9162795029994620835,,0,true,false,1,30,1,0,21.0,debit,false
-3871733037763601251,TX,76065,ho4,-8838023188338038527,,0,true,false,0,30,2,0,50.0,debit,false
-1509110325066285358,TX,78251,ho4,-9124455953476503668,,0,true,false,0,30,1,0,28.0,debit,false
8483567494970394155,TX,75219,ho4,-9133652894032290663,,0,true,true,0,30,2,0,49.0,debit,false
-6783949407916390041,TX,77598,ho4,-9223238564413701114,,0,false,false,0,10,1,1,27.0,debit,false
5276639912178831771,TX,78666,ho4,-8932527027706372548,,0,true,false,1,30,2,0,21.0,debit,false
-8624454963783519610,TX,78748,ho4,-8866560957133567634,,0,true,false,0,30,1,0,28.0,credit,false
-355196417899164782,TX,77380,ho4,-9196234339049388815,,0,true,false,1,30,1,0,59.0,debit,false
7583352799763345196,TX,75204,ho4,-9157256891407437978,,0,false,false,1,30,2,1,28.0,debit,false
7213169364962582634,TX,76904,ho4,-8897053286593626175,,0,false,false,0,30,1,1,43.0,debit,false
-2728435438792572098,TX,78752,ho4,-9037209270814861972,,0,true,true,0,30,1,1,21.0,credit,false
-7335507536944945620,TX,76137,ho4,-9209690565719087798,,0,true,true,1,30,3,0,33.0,debit,false
-8277225001912893067,TX,78218,ho4,-9000147214676314089,,0,false,false,1,30,1,0,33.0,debit,false
2985594961092732743,TX,77042,ho4,-8959949092677761909,,0,true,false,0,30,1,0,32.0,debit,false
-4591098267455263856,TX,79924,ho4,-8893693404116481359,,0,true,false,0,30,1,1,23.0,debit,false
-4178040666075153535,TX,75070,ho4,-9133189973788746476,,0,true,true,1,30,1,0,27.0,debit,false
3450836510874414986,TX,76155,ho4,-8959362071260363844,,0,false,false,0,30,1,1,22.0,debit,false
6631688566281891959,TX,75052,ho4,-8921700917495410525,,0,true,false,1,30,1,0,36.0,debit,false
5705595135639458955,TX,76006,ho4,-9167937665772706398,,0,true,false,1,30,2,0,48.0,debit,true
2422798693220463014,TX,78666,ho4,-8882038941502458277,,0,true,false,0,30,2,0,19.0,debit,false
-6326198093930331378,TX,77084,ho4,-8855219478236787669,,0,true,false,0,30,3,0,22.0,debit,false
1459118396485206438,TX,75061,ho4,-8915639267653046993,,0,true,false,0,30,2,0,20.0,debit,false
-7231304492635903031,TX,77377,ho4,-9036678837031115063,,0,false,false,0,30,3,0,23.0,debit,false
3375712724247437129,TX,75024,ho4,-8980630124773839640,,0,true,false,1,30,1,0,25.0,credit,false
-1086762525987501304,TX,76205,ho4,-9110691502847232880,,0,true,false,1,30,3,0,21.0,debit,false
-9049426007165253469,TX,77840,ho4,-9159611038355350145,,0,true,false,1,30,2,0,24.0,debit,false
4814376625815225792,TX,78245,ho4,-9009452142549480476,,0,true,false,1,30,1,1,43.0,debit,false
8254136557064208414,TX,78224,ho4,-8812422707834828297,,0,false,false,1,30,2,0,40.0,debit,false
4730769158120598616,TX,78741,ho4,-8845274631561700678,,0,true,false,0,30,1,0,32.0,debit,true
7411967743921587660,TX,75205,ho4,-8976616066944635080,,0,true,false,1,30,2,0,23.0,debit,false
8873739377998224111,TX,75243,ho4,-8883624170482757692,,0,true,false,1,30,2,0,39.0,debit,false
-6829382493502337418,TX,77098,ho4,-9203944873406607951,,0,false,false,0,30,1,0,20.0,debit,false
-4359503388024232425,TX,78640,ho4,-9107441205806048984,,0,true,false,1,30,4,2,27.0,debit,false
-2881978080970038180,TX,75039,ho4,-8979899940095167694,,0,false,false,1,30,2,0,26.0,credit,false
-7661055788793161271,TX,75068,ho4,-8842613236206412557,,0,true,false,0,30,1,0,50.0,credit,false
-4360509295314710936,TX,78741,ho4,-8856386495439708100,,0,false,false,0,30,1,0,54.0,credit,false
-5087002873158064325,TX,76107,ho4,-9078410350989307417,,0,true,false,0,30,1,0,24.0,debit,false
8437454639932945946,TX,75075,ho4,-8798010330928845917,,0,false,false,1,30,1,0,20.0,debit,false
-6150674610578592375,TX,76017,ho4,-8827621532805552275,,0,false,false,0,30,1,0,51.0,credit,false
-7491530831336847873,TX,78628,ho4,-8960967917700265261,,0,true,false,1,30,2,0,32.0,debit,false
2765831228968149869,TX,78738,ho4,-8839848100093563527,,0,true,false,1,30,3,0,28.0,debit,false
-6451528042525885185,TX,75243,ho4,-9043794756258699775,,0,true,true,0,30,2,1,26.0,debit,false
-796659467168253655,TX,76039,ho4,-8984199000950979931,,0,true,true,0,30,1,0,49.0,debit,false
5088788830837080951,TX,77082,ho4,-8862650690653092382,,0,true,true,0,30,1,0,32.0,credit,false
3492225139777923269,TX,77067,ho4,-9039157263664614200,,0,true,false,1,30,1,1,23.0,debit,false
8499030022828522388,TX,78741,ho4,-8826646391937554783,,0,true,true,0,30,1,0,25.0,debit,false
6780516527572925411,TX,75089,ho4,-9057644781226539169,,0,true,false,0,30,2,0,25.0,debit,false
8050447393847261551,TX,77056,ho4,-8874468012104059283,,0,true,true,0,30,1,0,24.0,debit,false
-2567370583007483779,TX,78727,ho4,-9140458581715770171,,0,true,false,0,30,1,1,20.0,debit,false
-1904293135450782192,TX,77502,ho4,-9014181465021481813,,0,true,false,1,15,2,0,23.0,debit,false
-1156849113494038653,TX,75071,ho4,-8798890539430574061,,0,false,false,1,30,1,0,44.0,debit,false
-5358693648440393330,TX,78758,ho4,-9031407602064034700,,0,true,false,1,30,1,0,30.0,debit,false
-3148604607964578297,TX,76063,ho4,-8837162622254312461,,0,true,false,1,30,2,0,44.0,debit,false
8491456851501716075,TX,75056,ho4,-9142640965061018262,,0,true,true,1,30,3,0,36.0,credit,false
2906665808377347996,TX,78729,ho4,-8799982493575477110,,0,true,false,1,30,1,0,28.0,debit,false
-8465180744473626245,TX,75252,ho4,-8797969721452408222,,0,true,false,1,30,2,1,24.0,debit,false
8845578956215580379,TX,78245,ho4,-8970732832206904981,,0,false,false,0,30,4,0,24.0,debit,false
-6224328651952192421,TX,79705,ho4,-9107609312694561114,,0,true,false,0,30,1,0,59.0,debit,false
629810903699883637,TX,75207,ho4,-8969521840823866058,,0,true,true,0,30,2,0,45.0,debit,false
6916764209421985888,TX,77056,ho4,-8850895108290710529,,0,true,true,1,30,1,0,23.0,debit,false
4904208436383726976,TX,77056,ho4,-8922378841905509761,,0,true,true,1,30,1,0,37.0,debit,false
-6456480600205997890,TX,75206,ho4,-9036982424295135413,,0,false,false,0,30,2,0,35.0,debit,false
-7727799664468336331,TX,76021,ho4,-8962309866833914728,,0,true,false,0,30,2,0,20.0,debit,false
-6633511833192804857,TX,76155,ho4,-9050254374301045556,,0,true,true,1,30,1,0,24.0,prepaid,false
-5693587180281190899,TX,78741,ho4,-8872803090605599439,,0,true,true,1,30,1,1,26.0,credit,false
7592453315515620160,TX,77713,ho4,-8823770397803750513,,0,true,false,0,25,2,1,31.0,debit,false
5797883229759606348,TX,78753,ho4,-8811905576812781708,,0,false,false,0,30,1,0,24.0,debit,false
-2863802459233942563,TX,75231,ho4,-8983331895074046703,,0,true,false,1,30,2,1,32.0,debit,false
-8547692577659687474,TX,77801,ho4,-8965942700383267685,,0,true,false,0,30,2,0,19.0,debit,false
-3270529848044551734,TX,75604,ho4,-8844831245010008231,,0,true,false,0,30,2,0,24.0,debit,false
7659861651659807144,TX,77339,ho4,-9004905204410140471,,0,false,false,1,30,1,0,23.0,credit,false
-818794443864730616,TX,78254,ho4,-9156430770312075482,,0,true,true,1,30,1,0,28.0,debit,false
319568789647587807,TX,75243,ho4,-8796490859054035155,,0,true,false,0,30,2,1,44.0,debit,false
3305601084652601370,TX,75165,ho4,-8988285162632522621,,0,false,false,1,30,2,1,45.0,debit,false
3614780722895585923,TX,78240,ho4,-9080259643845415259,,0,false,false,0,30,1,0,27.0,debit,false
-566791596516964721,TX,77598,ho4,-8979278976781168210,,0,false,false,0,10,1,0,23.0,debit,false
-7151294078842249837,TX,76543,ho4,-8915652481546903986,,0,true,false,0,30,1,0,36.0,debit,false
4812923265789858556,TX,77379,ho4,-9081363695397954651,,0,true,true,1,30,3,0,33.0,debit,false
5109233442622443108,TX,75035,ho4,-9172059047114243119,,0,false,false,1,30,1,1,23.0,debit,false
3873389617787995202,TX,78264,ho4,-9186609554835648364,,0,false,false,1,30,1,0,25.0,debit,false
-2236125879802277546,TX,78704,ho4,-9200862991730687810,,0,true,false,1,30,1,0,28.0,credit,false
3088102519913067936,TX,78741,ho4,-9071562100010095074,,0,true,false,1,30,1,0,21.0,debit,false
6270327466143848606,TX,76116,ho4,-8963149484369307735,,0,false,false,1,30,1,1,24.0,credit,false
-4663242216493054229,TX,78749,ho4,-8912258284793171928,,0,true,false,0,30,1,0,31.0,debit,false
-1074494154423205007,TX,79934,ho4,-9151220774511612249,,0,true,false,0,30,1,0,59.0,credit,false
4393966587052066037,TX,77082,ho4,-9087497108370017508,,0,true,true,1,30,1,0,30.0,debit,false
2183443519792936191,TX,78666,ho4,-9149234449801861056,,0,true,false,0,30,2,0,24.0,debit,false
1035668657599856674,TX,76155,ho4,-9127668054511054070,,0,true,true,1,30,1,0,42.0,debit,false
450302273352717361,TX,77478,ho4,-8973008901541910468,,0,true,false,0,30,2,0,41.0,credit,false
3918770840704064070,TX,77036,ho4,-9187164186700982556,,0,true,false,0,30,1,0,40.0,debit,false
-9169550580400725047,TX,78748,ho4,-8825941434962250202,,0,true,false,1,30,1,0,27.0,debit,false
-5323677842274535501,TX,75038,ho4,-8822122557988225364,,0,false,false,0,30,1,1,25.0,credit,false
2363361014500589688,TX,77025,ho4,-8805789799216141443,,0,false,false,0,25,1,0,21.0,debit,false
7044152178166268377,TX,75038,ho4,-9150869835605387068,,0,true,false,0,30,2,0,29.0,credit,false
-8846791024435365371,TX,75243,ho4,-8926380716257342112,,0,false,false,0,30,2,0,25.0,debit,false
6928522169577666951,TX,75235,ho4,-9177081423063118458,,0,true,false,1,30,2,0,26.0,debit,false
-7174297422544586389,TX,78723,ho4,-9213376909995740498,,0,true,false,1,30,1,0,29.0,debit,false
-5779955534882548236,TX,77598,ho4,-9068996542815211684,,0,false,false,0,10,1,0,33.0,debit,false
167814146234865550,TX,75044,ho4,-9053128121636025276,,0,true,false,1,30,1,0,25.0,credit,false
-8254565366040577797,TX,75115,ho4,-8814527314232393192,,0,true,false,1,30,1,0,45.0,debit,false
-4319979824757370480,TX,77385,ho4,-9017002653266495168,,0,false,false,0,30,1,0,20.0,debit,false
927988889130182031,TX,78758,ho4,-9069479840179198584,,0,false,false,1,30,1,0,48.0,debit,false
-1232670227220708078,TX,75087,ho4,-9204729303709181273,,0,true,true,0,30,2,0,24.0,debit,false
5500784104104701705,TX,77433,ho4,-8960194608482906945,,0,true,false,1,30,3,0,38.0,credit,false
-2454365668080610260,TX,75038,ho4,-8918675314893987619,,0,true,true,1,30,1,0,32.0,debit,false
-897378889477123890,TX,75149,ho4,-8948396494599736703,,0,true,false,0,30,1,0,57.0,debit,false
-6365327982587822973,TX,76308,ho4,-8845710880369947258,,0,false,false,1,30,2,0,58.0,debit,false
-3560457517694556317,TX,77642,ho4,-8968846156430583845,,0,false,false,1,2,2,0,61.0,debit,false
2573918567911462417,TX,78701,ho4,-9123769919105242857,,0,true,true,0,30,1,0,25.0,debit,false
7862275161085860371,TX,78130,ho4,-9100785380848195961,,0,true,false,0,30,1,0,29.0,credit,false
3458892430875700265,TX,75116,ho4,-9027032283702405287,,0,true,true,1,30,2,0,24.0,debit,false
3688456186932082172,TX,75287,ho4,-8850532056387001021,,0,true,true,0,30,2,0,33.0,credit,false
-6611348402855625100,TX,78741,ho4,-9187161394937100704,,0,true,true,1,30,1,0,22.0,debit,false
-4266607163484970548,TX,75218,ho4,-8962115133651637756,,0,true,false,1,30,1,0,26.0,debit,false
-1380209565918745835,TX,78258,ho4,-9019609641402027363,,0,true,false,1,30,2,0,25.0,credit,false
8474658830534043581,TX,75069,ho4,-9135933611298033397,,0,true,false,1,30,1,1,36.0,prepaid,false
3016460454921538515,TX,78257,ho4,-8920208176806730434,,0,true,false,1,30,1,0,42.0,debit,false
-4185928012836616153,TX,77021,ho4,-9064238522896720989,,0,false,false,0,20,1,0,18.0,debit,false
6668795047283221212,TX,79424,ho4,-8947129585611776969,,0,true,false,0,30,2,0,22.0,debit,false
-1638502983287226218,TX,77498,ho4,-8938830637568468081,,0,false,false,0,30,5,0,39.0,credit,false
3631782505282945654,TX,77584,ho4,-8841663181949526132,,0,true,false,1,25,2,0,40.0,credit,false
-3977687068784906131,TX,75254,ho4,-8832380815088112751,,0,true,false,1,30,2,0,24.0,credit,false
1515088186522113092,TX,75243,ho4,-8978069124231090726,,0,true,false,0,30,2,1,29.0,debit,false
7916246193186656380,TX,75116,ho4,-8965616153156241409,,0,false,false,1,30,2,0,34.0,debit,false
4097828419613699370,TX,77375,ho4,-8968161844100236705,,0,false,false,0,30,1,0,37.0,debit,false
3782366665690743802,TX,77077,ho4,-8855319490044797123,,0,true,false,0,30,1,0,24.0,debit,false
7385231073411153579,TX,76010,ho4,-9102172311762824875,,0,true,false,0,30,2,0,37.0,debit,false
1771794906704905925,TX,75067,ho4,-9013650786378069873,,0,true,false,0,30,2,0,53.0,debit,false
-1283428985626509465,TX,78731,ho4,-8839365567978712632,,0,true,true,1,30,1,0,32.0,debit,false
-5749746693098362242,TX,78229,ho4,-9016263292782620267,,0,true,false,0,30,2,0,57.0,debit,false
-7442832273210659489,TX,77027,ho4,-9065517863201150108,,0,true,false,1,30,1,0,31.0,credit,false
-5691173196595033963,TX,78204,ho4,-8997154631881911923,,0,true,false,1,30,2,4,30.0,credit,false
-7535449391715932532,TX,77006,ho4,-8928637379374725909,,0,false,false,1,25,1,1,33.0,credit,false
-2735794186282184390,TX,77429,ho4,-9220033595444386723,,0,true,false,1,30,3,1,46.0,debit,false
3915096486689232780,TX,78723,ho4,-9052735855864371893,,0,false,false,0,30,1,0,27.0,debit,false
8294910527409723009,TX,75204,ho4,-8819801878548689081,,0,true,true,1,30,2,0,24.0,debit,false
-1266795183111151935,TX,77024,ho4,-9010858647776346300,,0,true,false,0,30,1,1,28.0,credit,false
4893132475747413304,TX,79912,ho4,-9173026767004727501,,0,true,false,0,30,1,0,26.0,credit,false
5405011554163870625,TX,75063,ho4,-9047861015008967062,,0,true,false,1,30,1,0,30.0,credit,false
-1677806566813084675,TX,75206,ho4,-9038130219937308368,,0,true,false,1,30,2,0,36.0,credit,false
-4250678681030925891,TX,78741,ho4,-9006480258622657953,,0,true,false,0,30,1,0,30.0,debit,false
5195129662098744674,TX,77047,ho4,-8875746765157015110,,0,true,false,1,25,1,0,24.0,debit,false
5169281282670430729,TX,75254,ho4,-8966507718617385518,,0,false,false,0,30,2,0,22.0,debit,false
-2566755217476207769,TX,75050,ho4,-9189902383728554849,,0,true,true,0,30,1,1,47.0,debit,false
2116285517703144910,TX,75024,ho4,-9087414802528878362,,0,true,false,0,30,1,0,35.0,debit,false
2202673801000467269,TX,75039,ho4,-9190098710575586166,,0,false,false,0,30,2,0,32.0,debit,false
-2357958452796510512,TX,75050,ho4,-9038923124736240002,,0,false,false,0,30,1,0,21.0,debit,false
-6279078943755442190,TX,78744,ho4,-9219309410315547508,,0,false,false,1,30,1,0,27.0,debit,false
937313710926259774,TX,78705,ho4,-8856586255271733678,,0,true,false,1,30,1,0,24.0,debit,false
-4754373034606879250,TX,75034,ho4,-9103757452250537853,,0,true,false,1,30,1,1,43.0,debit,false
1352022811937533695,TX,76131,ho4,-9184684787077330205,,0,false,true,1,30,1,0,46.0,debit,false
7938958543099284408,TX,75067,ho4,-9097766654887115002,,0,false,false,1,30,2,0,18.0,debit,false
1816884919007955240,TX,78249,ho4,-8822057822487287532,,0,true,true,1,30,1,0,31.0,debit,false
4308329895022315404,TX,76107,ho4,-8996696907609251315,,0,true,false,1,30,1,0,24.0,credit,false
-2374718924839305598,TX,76227,ho4,-9158907319509441774,,0,true,true,1,30,2,0,19.0,debit,false
-2491539106718959975,TX,75038,ho4,-8822122557988225364,,0,false,false,0,30,1,0,25.0,credit,false
8333058794271082561,TX,78741,ho4,-9162462848564564749,,0,true,false,0,30,1,0,24.0,credit,false
-7744599080644078697,TX,77340,ho4,-9201243391191206274,,0,true,false,1,30,2,0,23.0,credit,false
2033561285281381953,TX,75024,ho4,-9112129795078593949,,0,true,false,1,30,1,0,46.0,debit,false
-7939444797233297687,TX,77340,ho4,-9181174353154023244,,0,false,false,1,30,2,0,21.0,debit,false
8399084447736425879,TX,78741,ho4,-9184067314858143690,,0,false,false,0,30,1,0,18.0,debit,false
-8536150220297218553,TX,75074,ho4,-9031049836518604768,,0,true,false,0,30,1,0,29.0,debit,false
-3168573276724353463,TX,76039,ho4,-9065752812435157486,,0,true,true,1,30,1,0,49.0,debit,false
-5533294449611838386,TX,75063,ho4,-9074464042096601671,,0,false,false,1,30,2,0,35.0,debit,false
-3535263834569628783,TX,77077,ho4,-8984501042103061357,,0,true,false,1,30,1,1,34.0,credit,false
-3079104067123278117,TX,75149,ho4,-8928692351103260836,,0,false,false,1,30,1,1,26.0,debit,false
7493591000303504389,TX,75231,ho4,-8895608709110020995,,0,true,false,0,30,2,0,23.0,debit,false
756474672466826261,TX,78229,ho4,-8928290300538895085,,0,false,false,1,30,2,1,21.0,debit,false
2946718377491439382,TX,77034,ho4,-8980371225883513379,,0,true,false,0,15,1,0,21.0,credit,false
5298657137054447940,TX,75052,ho4,-9124870814515963311,,0,true,false,0,30,1,0,30.0,debit,false
2060224691477775593,TX,75206,ho4,-9189859925267240023,,0,true,false,1,30,2,0,24.0,debit,false
5504987542661405851,TX,75048,ho4,-9215047655346111899,,0,true,true,1,30,2,0,27.0,debit,false
-560954703036395621,TX,75218,ho4,-8975840530429105983,,0,true,false,1,30,2,0,27.0,debit,false
-7380976167273257076,TX,77008,ho4,-9206896213508795864,,0,false,false,0,30,1,0,30.0,debit,false
-3815437237680155457,TX,78744,ho4,-9177086651889471921,,0,false,false,1,30,1,0,19.0,debit,false
-8641256185920865323,TX,78613,ho4,-8878828441256813905,,0,true,true,1,30,1,0,36.0,debit,false
8189821799225010064,TX,76017,ho4,-9112477105145437895,,0,false,false,1,30,1,0,28.0,debit,false
381348770376264363,TX,77077,ho4,-8859944259323743526,,0,false,false,1,30,1,1,26.0,debit,false
-7363203820049402081,TX,77057,ho4,-9121692568214459577,,0,true,false,0,30,1,0,35.0,debit,false
3931630008547675900,TX,76116,ho4,-9221058461211479541,,0,true,false,1,30,1,0,48.0,debit,false
-2481295330705794406,TX,77429,ho4,-8957318106164665866,,0,true,false,0,30,3,0,36.0,debit,false
5963540098517222111,TX,75028,ho4,-9175499921380893937,,0,false,false,1,30,2,0,21.0,debit,true
-2796931698872316410,TX,78216,ho4,-8933361719157120115,,0,true,false,0,30,1,0,21.0,debit,false
580674215043599616,TX,77373,ho4,-8903140241725374162,,0,false,false,1,30,3,1,40.0,debit,false
-1047481511445383002,TX,75063,ho4,-9087129575079169316,,0,true,true,0,30,2,1,36.0,credit,false
1394603102041241061,TX,77090,ho4,-9212443852125382664,,0,false,false,1,30,3,0,25.0,debit,false
-3278916185787878794,TX,78634,ho4,-8970386141768021309,,0,false,true,1,30,2,0,56.0,debit,false
3627159115945897704,TX,76011,ho4,-8973667145774331734,,0,false,false,0,30,2,0,27.0,debit,false
-6160548082862404171,TX,75901,ho4,-9060343040718219383,,0,true,false,1,30,2,0,20.0,debit,false
-1316039620965378406,TX,77521,ho4,-8864860168237303420,,0,false,false,0,5,2,0,20.0,debit,false
4782419216707279794,TX,75001,ho4,-9181624985412163038,,0,true,true,0,30,2,0,25.0,credit,false
-2090850731343258675,TX,76104,ho4,-8885542535526462604,,0,true,false,1,30,1,0,28.0,debit,false
-8429771517816335490,TX,75219,ho4,-9039632832381629112,,0,true,false,1,30,1,2,,credit,false
2650883812457578821,TX,77386,ho4,-8992570086945925359,,0,true,false,0,30,1,0,82.0,credit,false
8456389725326349517,TX,78599,ho4,-9140096497536417336,,0,true,false,1,30,4,0,24.0,debit,false
8265129691884314074,TX,77840,ho4,-9170566664551013211,,0,true,false,1,30,2,0,21.0,credit,false
